"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/12/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/13/2024","AQS","211850004","1","0.049","ppm","45","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/14/2024","AQS","211850004","1","0.029","ppm","27","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/15/2024","AQS","211850004","1","0.038","ppm","35","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/16/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/17/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/18/2024","AQS","211850004","1","0.048","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/19/2024","AQS","211850004","1","0.056","ppm","54","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/20/2024","AQS","211850004","1","0.06","ppm","67","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/21/2024","AQS","211850004","1","0.05","ppm","46","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/22/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/23/2024","AQS","211850004","1","0.041","ppm","38","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/24/2024","AQS","211850004","1","0.039","ppm","36","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/25/2024","AQS","211850004","1","0.038","ppm","35","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/27/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/28/2024","AQS","211850004","1","0.048","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/29/2024","AQS","211850004","1","0.04","ppm","37","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/30/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"05/31/2024","AQS","211850004","1","0.055","ppm","51","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/01/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/02/2024","AQS","211850004","1","0.032","ppm","30","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/03/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/04/2024","AQS","211850004","1","0.038","ppm","35","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/05/2024","AQS","211850004","1","0.035","ppm","32","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/06/2024","AQS","211850004","1","0.051","ppm","47","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/07/2024","AQS","211850004","1","0.051","ppm","47","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/08/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/09/2024","AQS","211850004","1","0.043","ppm","40","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/10/2024","AQS","211850004","1","0.029","ppm","27","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/11/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/12/2024","AQS","211850004","1","0.064","ppm","80","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/13/2024","AQS","211850004","1","0.068","ppm","93","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/14/2024","AQS","211850004","1","0.064","ppm","80","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/15/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/16/2024","AQS","211850004","1","0.058","ppm","61","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/17/2024","AQS","211850004","1","0.047","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/18/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/19/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/20/2024","AQS","211850004","1","0.056","ppm","54","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/21/2024","AQS","211850004","1","0.06","ppm","67","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/22/2024","AQS","211850004","1","0.062","ppm","74","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/23/2024","AQS","211850004","1","0.043","ppm","40","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/24/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","14","82.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/25/2024","AQS","211850004","1","0.062","ppm","74","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/26/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/27/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/28/2024","AQS","211850004","1","0.051","ppm","47","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/29/2024","AQS","211850004","1","0.047","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"06/30/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/01/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/02/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/03/2024","AQS","211850004","1","0.042","ppm","39","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/04/2024","AQS","211850004","1","0.034","ppm","31","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/05/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/06/2024","AQS","211850004","1","0.047","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/07/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/08/2024","AQS","211850004","1","0.081","ppm","136","BUCKNER","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/09/2024","AQS","211850004","1","0.049","ppm","45","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/10/2024","AQS","211850004","1","0.048","ppm","44","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/11/2024","AQS","211850004","1","0.054","ppm","50","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/12/2024","AQS","211850004","1","0.056","ppm","54","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/13/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/14/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/15/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/16/2024","AQS","211850004","1","0.057","ppm","58","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/17/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/18/2024","AQS","211850004","1","0.038","ppm","35","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/19/2024","AQS","211850004","1","0.049","ppm","45","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/20/2024","AQS","211850004","1","0.058","ppm","61","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/21/2024","AQS","211850004","1","0.054","ppm","50","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/22/2024","AQS","211850004","1","0.052","ppm","48","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/23/2024","AQS","211850004","1","0.056","ppm","54","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/24/2024","AQS","211850004","1","0.061","ppm","71","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/25/2024","AQS","211850004","1","0.051","ppm","47","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/26/2024","AQS","211850004","1","0.062","ppm","74","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/27/2024","AQS","211850004","1","0.055","ppm","51","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/28/2024","AQS","211850004","1","0.024","ppm","22","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/29/2024","AQS","211850004","1","0.035","ppm","32","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/30/2024","AQS","211850004","1","0.053","ppm","49","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"07/31/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"08/01/2024","AQS","211850004","1","0.045","ppm","42","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"08/02/2024","AQS","211850004","1","0.044","ppm","41","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"08/03/2024","AQS","211850004","1","0.046","ppm","43","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"08/04/2024","AQS","211850004","1","0.054","ppm","50","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
"08/05/2024","AQS","211850004","1","0.058","ppm","61","BUCKNER","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","185","Oldham","38.4002","-85.44428"
